,day_times,day_times,day_times,day_times,day_times,day_times
15651,21.0,0.0,0.0,0.0,0.0,0.0
15688,6.0,0.0,0.0,0.0,0.0,0.0
15690,13.0,5.0,0.0,0.0,0.0,0.0
15724,7.0,2.0,1.0,0.0,0.0,0.0
15760,12.0,0.0,0.0,0.0,0.0,0.0
15791,8.0,0.0,0.0,0.0,0.0,0.0
15889,2.0,0.0,0.0,0.0,0.0,0.0
15914,29.0,0.0,0.0,0.0,0.0,0.0
15932,24.0,11.0,0.0,0.0,0.0,0.0
15979,57.0,0.0,0.0,0.0,0.0,0.0
16152,2753.0,4.0,1.0,6.0,0.0,0.0
16164,131.0,1.0,3.0,0.0,0.0,0.0
16174,2.0,0.0,0.0,0.0,0.0,0.0
16191,20.0,0.0,0.0,0.0,0.0,0.0
16196,2519.0,251.0,95.0,0.0,0.0,0.0
16208,660.0,41.0,3.0,0.0,0.0,0.0
16309,134.0,8.0,0.0,0.0,0.0,0.0
16325,7.0,2.0,0.0,0.0,0.0,0.0
16345,392.0,4.0,3.0,0.0,0.0,0.0
16347,133.0,0.0,0.0,0.0,0.0,0.0
16353,2.0,1.0,0.0,0.0,0.0,0.0
16371,27.0,1.0,0.0,0.0,0.0,0.0
16375,1401.0,57.0,25.0,3.0,0.0,0.0
16382,115.0,0.0,0.0,0.0,0.0,0.0
16413,39.0,0.0,0.0,0.0,0.0,0.0
16486,4.0,0.0,0.0,0.0,0.0,0.0
16560,49.0,0.0,3.0,0.0,0.0,0.0
16561,53.0,2.0,1.0,0.0,0.0,0.0
16591,184.0,1.0,1.0,0.0,0.0,0.0
16699,1173.0,5.0,17.0,0.0,0.0,0.0
16724,1486.0,49.0,6.0,4.0,0.0,0.0
16745,32.0,4.0,1.0,0.0,0.0,0.0
16747,33.0,1.0,2.0,0.0,0.0,0.0
16864,42.0,25.0,2.0,0.0,0.0,0.0
16892,2350.0,8.0,17.0,0.0,0.0,0.0
16943,1654.0,101.0,4.0,10.0,0.0,0.0
17131,8.0,0.0,0.0,0.0,0.0,0.0
17144,877.0,50.0,18.0,0.0,0.0,0.0
17156,109.0,0.0,0.0,0.0,0.0,0.0
17175,38.0,1.0,0.0,0.0,0.0,0.0
17192,56.0,1.0,1.0,0.0,0.0,0.0
17294,65.0,1.0,0.0,0.0,0.0,0.0
17340,1.0,0.0,0.0,0.0,0.0,0.0
17349,28.0,0.0,1.0,0.0,0.0,0.0
17358,28.0,0.0,0.0,0.0,0.0,0.0
17361,3.0,2.0,0.0,0.0,0.0,0.0
17380,8.0,0.0,0.0,0.0,0.0,0.0
17417,2.0,0.0,0.0,0.0,0.0,0.0
17418,199.0,1.0,0.0,0.0,0.0,0.0
17445,542.0,5.0,24.0,0.0,0.0,0.0
17481,6.0,0.0,0.0,0.0,0.0,0.0
17484,95.0,52.0,1.0,0.0,0.0,0.0
17486,273.0,0.0,0.0,0.0,0.0,0.0
17681,3.0,0.0,3.0,0.0,0.0,0.0
17692,285.0,30.0,0.0,0.0,0.0,0.0
17700,868.0,49.0,11.0,0.0,0.0,0.0
17718,873.0,119.0,17.0,2.0,0.0,0.0
17761,232.0,7.0,4.0,0.0,0.0,0.0
17796,668.0,0.0,7.0,0.0,0.0,0.0
17856,254.0,1.0,8.0,0.0,0.0,0.0
17869,13.0,9.0,2.0,0.0,0.0,0.0
17891,180.0,17.0,0.0,3.0,0.0,0.0
17985,80.0,0.0,0.0,0.0,0.0,0.0
18017,163.0,20.0,0.0,0.0,0.0,0.0
18024,8.0,1.0,1.0,0.0,0.0,0.0
18060,238.0,8.0,1.0,0.0,0.0,0.0
18067,897.0,150.0,3.0,4.0,0.0,0.0
18068,325.0,0.0,0.0,6.0,0.0,0.0
18161,32.0,0.0,0.0,0.0,0.0,0.0
18169,8.0,1.0,0.0,0.0,0.0,0.0
18183,56.0,51.0,0.0,0.0,0.0,0.0
18190,12.0,1.0,7.0,0.0,0.0,0.0
18198,678.0,7.0,23.0,0.0,0.0,0.0
18221,120.0,4.0,1.0,0.0,0.0,0.0
18248,152.0,0.0,0.0,0.0,0.0,0.0
18297,80.0,18.0,2.0,0.0,0.0,0.0
18302,432.0,6.0,9.0,0.0,0.0,0.0
18327,3750.0,4.0,10.0,0.0,0.0,0.0
18334,332.0,1.0,3.0,0.0,0.0,0.0
18372,27.0,0.0,0.0,0.0,0.0,0.0
18391,84.0,0.0,0.0,0.0,0.0,0.0
18456,245.0,1.0,0.0,0.0,0.0,0.0
18479,16.0,13.0,0.0,0.0,0.0,0.0
18501,6.0,2.0,0.0,0.0,0.0,0.0
18531,46.0,0.0,1.0,0.0,0.0,0.0
18559,10.0,0.0,0.0,0.0,0.0,0.0
18586,2.0,0.0,0.0,0.0,0.0,0.0
18615,118.0,3.0,0.0,0.0,0.0,0.0
18641,142.0,0.0,0.0,1.0,0.0,0.0
18647,1.0,1.0,0.0,0.0,0.0,0.0
18648,7.0,0.0,0.0,1.0,0.0,0.0
18675,2108.0,899.0,5.0,2.0,0.0,0.0
18719,15.0,0.0,0.0,0.0,0.0,0.0
18722,1070.0,11.0,3.0,1.0,0.0,0.0
18723,6.0,0.0,0.0,0.0,0.0,0.0
18734,3107.0,11.0,3.0,0.0,0.0,0.0
18753,954.0,0.0,1.0,0.0,0.0,0.0
18761,104.0,0.0,0.0,0.0,0.0,0.0
18779,118.0,4.0,18.0,0.0,0.0,0.0
18804,580.0,77.0,24.0,1.0,0.0,0.0
18813,519.0,22.0,26.0,0.0,0.0,0.0
18842,509.0,6.0,5.0,0.0,0.0,0.0
18848,203.0,1.0,0.0,2.0,0.0,0.0
18855,892.0,11.0,17.0,0.0,0.0,0.0
18880,246.0,0.0,2.0,0.0,0.0,0.0
18942,14.0,0.0,1.0,0.0,0.0,0.0
19028,140.0,0.0,1.0,0.0,0.0,0.0
19046,560.0,0.0,3.0,0.0,0.0,0.0
19065,31.0,0.0,0.0,0.0,0.0,0.0
19079,3.0,0.0,0.0,0.0,0.0,0.0
19111,88.0,0.0,0.0,0.0,0.0,0.0
19128,1.0,0.0,0.0,0.0,0.0,0.0
19167,2364.0,306.0,35.0,3.0,0.0,0.0
19183,776.0,32.0,3.0,2.0,0.0,0.0
19235,1555.0,1.0,5.0,0.0,0.0,0.0
19310,76.0,3.0,0.0,0.0,0.0,0.0
19351,19.0,0.0,0.0,0.0,0.0,0.0
19363,266.0,0.0,0.0,0.0,0.0,0.0
19421,120.0,5.0,1.0,0.0,0.0,0.0
19483,210.0,47.0,9.0,29.0,0.0,0.0
19509,211.0,4.0,2.0,0.0,0.0,0.0
19547,54.0,0.0,0.0,0.0,0.0,0.0
19552,626.0,70.0,1.0,0.0,0.0,0.0
19612,422.0,15.0,1.0,5.0,0.0,0.0
19691,999.0,1.0,3.0,0.0,0.0,0.0
19717,1520.0,756.0,141.0,1.0,0.0,0.0
19720,7.0,0.0,0.0,0.0,0.0,0.0
19802,130.0,25.0,0.0,1.0,0.0,0.0
19858,84.0,0.0,1.0,0.0,0.0,0.0
19892,176.0,1.0,1.0,0.0,0.0,0.0
19894,7.0,2.0,0.0,0.0,0.0,0.0
19933,94.0,2.0,1.0,3.0,0.0,0.0
19948,196.0,0.0,1.0,4.0,0.0,0.0
19984,2482.0,5.0,11.0,0.0,0.0,0.0
20024,1432.0,11.0,9.0,1.0,0.0,0.0
20079,7.0,0.0,0.0,0.0,0.0,0.0
20163,323.0,1.0,2.0,0.0,0.0,0.0
20180,7.0,1.0,0.0,0.0,0.0,0.0
20186,34.0,1.0,0.0,0.0,0.0,0.0
20242,1032.0,2.0,2.0,0.0,0.0,0.0
20281,5.0,0.0,0.0,0.0,0.0,0.0
20308,61.0,0.0,1.0,0.0,0.0,0.0
20350,438.0,5.0,3.0,1.0,0.0,0.0
20353,312.0,4.0,1.0,1.0,0.0,0.0
20394,1188.0,4.0,0.0,0.0,0.0,0.0
20429,99.0,1.0,2.0,0.0,0.0,0.0
20443,6.0,0.0,0.0,0.0,0.0,0.0
20485,703.0,36.0,0.0,0.0,0.0,0.0
20557,1303.0,10.0,5.0,0.0,0.0,0.0
20610,185.0,2.0,3.0,1.0,0.0,0.0
20614,147.0,5.0,0.0,0.0,0.0,0.0
20631,130.0,4.0,0.0,0.0,0.0,0.0
20639,1635.0,18.0,38.0,0.0,0.0,0.0
20708,211.0,0.0,0.0,0.0,0.0,0.0
20739,10.0,1.0,0.0,0.0,0.0,0.0
20811,54.0,1.0,0.0,0.0,0.0,0.0
20841,504.0,1.0,28.0,0.0,0.0,0.0
20853,12.0,12.0,0.0,0.0,0.0,0.0
20870,22.0,0.0,0.0,0.0,0.0,0.0
20881,49.0,6.0,10.0,2.0,0.0,0.0
20921,363.0,20.0,5.0,0.0,0.0,0.0
20941,38.0,1.0,0.0,0.0,0.0,0.0
20992,113.0,0.0,6.0,0.0,0.0,0.0
21016,3672.0,8.0,19.0,0.0,0.0,0.0
21033,1147.0,32.0,22.0,0.0,0.0,0.0
21050,275.0,63.0,0.0,0.0,0.0,0.0
21052,102.0,0.0,0.0,0.0,0.0,0.0
21226,3.0,1.0,0.0,0.0,0.0,0.0
21258,66.0,1.0,1.0,0.0,0.0,0.0
21268,3.0,0.0,0.0,0.0,0.0,0.0
21288,641.0,14.0,0.0,1.0,0.0,0.0
21318,380.0,7.0,8.0,0.0,0.0,0.0
21391,2232.0,27.0,3.0,0.0,0.0,0.0
21393,29.0,3.0,0.0,0.0,0.0,0.0
21431,202.0,4.0,0.0,0.0,0.0,0.0
21470,826.0,0.0,2.0,16.0,0.0,0.0
21528,762.0,31.0,23.0,1.0,0.0,0.0
21534,58.0,0.0,0.0,0.0,0.0,0.0
21538,129.0,0.0,24.0,0.0,0.0,0.0
21555,625.0,21.0,33.0,0.0,0.0,0.0
21560,10.0,0.0,1.0,0.0,0.0,0.0
21609,17.0,0.0,0.0,4.0,0.0,0.0
21657,5.0,0.0,0.0,0.0,0.0,0.0
21666,6972.0,263.0,25.0,7.0,0.0,0.0
21743,17.0,0.0,0.0,0.0,0.0,0.0
21768,4.0,3.0,0.0,0.0,0.0,0.0
21892,703.0,8.0,10.0,0.0,0.0,0.0
21920,65.0,0.0,0.0,1.0,0.0,0.0
21938,53.0,0.0,1.0,0.0,0.0,0.0
21974,5.0,0.0,0.0,0.0,0.0,0.0
21988,191.0,0.0,7.0,5.0,0.0,0.0
22013,42.0,1.0,0.0,0.0,0.0,0.0
22029,48.0,0.0,0.0,1.0,0.0,0.0
22051,3029.0,536.0,10.0,0.0,0.0,0.0
22059,843.0,6.0,7.0,0.0,0.0,0.0
22061,577.0,8.0,5.0,0.0,0.0,0.0
22114,1490.0,12.0,29.0,0.0,0.0,0.0
22167,193.0,1.0,1.0,1.0,0.0,0.0
22249,27.0,0.0,2.0,0.0,0.0,0.0
22260,34.0,0.0,0.0,0.0,0.0,0.0
22262,47.0,0.0,0.0,0.0,0.0,0.0
22285,136.0,1.0,17.0,0.0,0.0,0.0
22299,79.0,4.0,3.0,2.0,0.0,0.0
22315,612.0,106.0,91.0,1.0,0.0,0.0
22382,496.0,1.0,13.0,0.0,0.0,0.0
22400,1152.0,127.0,78.0,3.0,0.0,0.0
22434,280.0,0.0,0.0,0.0,0.0,0.0
22436,196.0,3.0,1.0,0.0,0.0,0.0
22462,20.0,1.0,0.0,0.0,0.0,0.0
22471,3.0,0.0,0.0,0.0,0.0,0.0
22557,142.0,0.0,0.0,0.0,0.0,0.0
22582,451.0,2.0,0.0,0.0,0.0,0.0
22589,59.0,1.0,0.0,0.0,0.0,0.0
22616,187.0,97.0,12.0,1.0,0.0,0.0
22643,85.0,3.0,1.0,8.0,0.0,0.0
22651,588.0,9.0,3.0,0.0,0.0,0.0
22747,1.0,0.0,0.0,0.0,0.0,0.0
22751,11.0,6.0,0.0,0.0,0.0,0.0
22754,1391.0,0.0,0.0,0.0,0.0,0.0
22770,1149.0,8.0,15.0,0.0,0.0,0.0
22790,329.0,1.0,0.0,0.0,0.0,0.0
22793,1.0,0.0,0.0,0.0,0.0,0.0
22860,10.0,1.0,0.0,0.0,0.0,0.0
22880,696.0,9.0,15.0,1.0,0.0,0.0
22974,2.0,0.0,0.0,0.0,0.0,0.0
22979,3.0,0.0,0.0,0.0,0.0,0.0
23027,35.0,0.0,3.0,7.0,0.0,0.0
23036,775.0,4.0,1.0,0.0,0.0,0.0
23259,57.0,1.0,1.0,0.0,0.0,0.0
23272,7.0,0.0,0.0,0.0,0.0,0.0
23286,5.0,0.0,0.0,0.0,0.0,0.0
23310,66.0,0.0,1.0,0.0,0.0,0.0
23311,249.0,2.0,2.0,0.0,0.0,0.0
23388,279.0,5.0,0.0,0.0,0.0,0.0
23389,648.0,5.0,1.0,0.0,0.0,0.0
23400,1741.0,231.0,17.0,5.0,0.0,0.0
23419,1064.0,5.0,2.0,1.0,0.0,0.0
23435,87.0,9.0,2.0,0.0,0.0,0.0
23480,524.0,2.0,0.0,0.0,0.0,0.0
23566,474.0,12.0,1.0,3.0,0.0,0.0
23599,98.0,1.0,0.0,0.0,0.0,0.0
23662,18.0,2.0,0.0,0.0,0.0,0.0
23711,9.0,6.0,2.0,0.0,0.0,0.0
23718,331.0,11.0,11.0,0.0,0.0,0.0
23745,626.0,0.0,0.0,0.0,0.0,0.0
23796,32.0,0.0,0.0,0.0,0.0,0.0
23799,1.0,0.0,0.0,0.0,0.0,0.0
23823,1477.0,123.0,12.0,7.0,0.0,0.0
23882,2.0,0.0,0.0,0.0,0.0,0.0
23923,544.0,1.0,0.0,0.0,0.0,0.0
23946,1788.0,7.0,3.0,0.0,0.0,0.0
23948,18.0,0.0,0.0,0.0,0.0,0.0
24015,43.0,0.0,0.0,0.0,0.0,0.0
24036,44.0,2.0,0.0,0.0,0.0,0.0
24062,5279.0,323.0,39.0,12.0,0.0,0.0
24069,549.0,0.0,0.0,0.0,0.0,0.0
24110,211.0,3.0,0.0,0.0,0.0,0.0
24149,72.0,0.0,2.0,0.0,0.0,0.0
24200,559.0,0.0,14.0,0.0,0.0,0.0
24241,74.0,1.0,1.0,0.0,0.0,0.0
24260,167.0,0.0,10.0,0.0,0.0,0.0
24308,105.0,3.0,1.0,0.0,0.0,0.0
24315,1.0,0.0,0.0,0.0,0.0,0.0
24340,441.0,0.0,2.0,0.0,0.0,0.0
24344,20.0,19.0,0.0,0.0,0.0,0.0
24352,11.0,0.0,0.0,0.0,0.0,0.0
24358,68.0,0.0,0.0,4.0,0.0,0.0
24403,153.0,0.0,1.0,0.0,0.0,0.0
24412,3.0,0.0,0.0,0.0,0.0,0.0
24428,952.0,6.0,0.0,15.0,0.0,0.0
24430,158.0,3.0,0.0,0.0,0.0,0.0
24459,2220.0,11.0,4.0,1.0,0.0,0.0
24468,35.0,8.0,0.0,0.0,0.0,0.0
24471,416.0,2.0,4.0,0.0,0.0,0.0
24474,420.0,21.0,22.0,0.0,0.0,0.0
24482,84.0,0.0,12.0,0.0,0.0,0.0
24602,134.0,0.0,0.0,0.0,0.0,0.0
24609,96.0,3.0,4.0,3.0,0.0,0.0
24621,42.0,6.0,1.0,0.0,0.0,0.0
24644,53.0,0.0,0.0,0.0,0.0,0.0
24692,5449.0,8.0,8.0,0.0,0.0,0.0
24705,794.0,12.0,22.0,1.0,0.0,0.0
24846,26.0,8.0,0.0,0.0,0.0,0.0
24901,14.0,7.0,0.0,0.0,0.0,0.0
24902,36.0,4.0,0.0,0.0,0.0,0.0
24921,62.0,1.0,0.0,0.0,0.0,0.0
24963,538.0,1.0,1.0,13.0,0.0,0.0
25007,17.0,0.0,0.0,0.0,0.0,0.0
25011,1140.0,20.0,5.0,2.0,0.0,0.0
25087,97.0,2.0,0.0,0.0,0.0,0.0
25139,272.0,6.0,3.0,3.0,0.0,0.0
25179,58.0,1.0,7.0,0.0,0.0,0.0
25187,2184.0,45.0,8.0,0.0,0.0,0.0
25192,4.0,1.0,1.0,0.0,0.0,0.0
25254,195.0,6.0,1.0,0.0,0.0,0.0
25271,3.0,0.0,0.0,0.0,0.0,0.0
25280,12.0,0.0,0.0,2.0,0.0,0.0
25318,30.0,0.0,0.0,0.0,0.0,0.0
25326,1.0,0.0,0.0,0.0,0.0,0.0
25327,55.0,5.0,1.0,0.0,0.0,0.0
25338,197.0,0.0,0.0,0.0,0.0,0.0
25355,17.0,4.0,0.0,0.0,0.0,0.0
25361,4.0,0.0,0.0,0.0,0.0,0.0
25447,1702.0,6.0,7.0,10.0,0.0,0.0
25509,84.0,0.0,0.0,0.0,0.0,0.0
25516,63.0,0.0,1.0,0.0,0.0,0.0
25539,156.0,2.0,7.0,0.0,0.0,0.0
25556,5862.0,1.0,4.0,1.0,0.0,0.0
25577,79.0,1.0,1.0,0.0,0.0,0.0
25654,1960.0,17.0,4.0,0.0,0.0,0.0
25708,208.0,2.0,0.0,0.0,0.0,0.0
25727,613.0,165.0,37.0,1.0,0.0,0.0
25784,257.0,8.0,0.0,0.0,0.0,0.0
25892,7.0,3.0,1.0,0.0,0.0,0.0
25960,11.0,0.0,0.0,0.0,0.0,0.0
26007,101.0,0.0,4.0,0.0,0.0,0.0
26066,144.0,1.0,1.0,0.0,0.0,0.0
26098,214.0,6.0,0.0,2.0,0.0,0.0
26106,54.0,2.0,0.0,0.0,0.0,0.0
26146,85.0,1.0,0.0,14.0,0.0,0.0
26199,758.0,36.0,4.0,0.0,0.0,0.0
26203,357.0,2.0,4.0,14.0,0.0,0.0
26219,188.0,0.0,0.0,0.0,0.0,0.0
26227,75.0,0.0,0.0,0.0,0.0,0.0
26228,37.0,2.0,0.0,0.0,0.0,0.0
26234,46.0,3.0,0.0,0.0,0.0,0.0
26248,457.0,3.0,5.0,0.0,0.0,0.0
26302,3249.0,55.0,7.0,49.0,0.0,0.0
26376,768.0,5.0,1.0,0.0,0.0,0.0
26401,1699.0,0.0,3.0,0.0,0.0,0.0
26439,190.0,17.0,0.0,0.0,0.0,0.0
26448,2671.0,432.0,13.0,0.0,0.0,0.0
26489,2146.0,21.0,1.0,1.0,0.0,0.0
26510,203.0,1.0,0.0,0.0,0.0,0.0
26517,968.0,35.0,7.0,0.0,0.0,0.0
26528,167.0,2.0,7.0,0.0,0.0,0.0
26534,204.0,55.0,14.0,0.0,0.0,0.0
26679,928.0,54.0,12.0,5.0,0.0,0.0
26736,87.0,12.0,0.0,0.0,0.0,0.0
26791,295.0,2.0,1.0,1.0,0.0,0.0
26802,14.0,3.0,0.0,0.0,0.0,0.0
26863,7449.0,114.0,9.0,11.0,0.0,0.0
26906,56.0,1.0,7.0,0.0,0.0,0.0
26917,3.0,0.0,0.0,0.0,0.0,0.0
26967,7.0,1.0,1.0,0.0,0.0,0.0
26978,957.0,15.0,4.0,0.0,0.0,0.0
27021,735.0,1.0,10.0,0.0,0.0,0.0
27050,489.0,2.0,3.0,0.0,0.0,0.0
27198,2413.0,2.0,20.0,0.0,0.0,0.0
27201,30.0,0.0,0.0,0.0,0.0,0.0
27349,105.0,1.0,0.0,0.0,0.0,0.0
27353,12.0,2.0,0.0,0.0,0.0,0.0
27384,23.0,0.0,0.0,0.0,0.0,0.0
27450,6.0,0.0,1.0,0.0,0.0,0.0
27514,5.0,5.0,0.0,0.0,0.0,0.0
27545,1.0,0.0,0.0,0.0,0.0,0.0
27564,4.0,3.0,0.0,0.0,0.0,0.0
27565,29.0,0.0,0.0,0.0,0.0,0.0
27578,104.0,16.0,0.0,0.0,0.0,0.0
27595,4.0,2.0,0.0,0.0,0.0,0.0
27650,186.0,0.0,0.0,0.0,0.0,0.0
27654,289.0,29.0,0.0,0.0,0.0,0.0
27702,60.0,4.0,0.0,1.0,0.0,0.0
27734,4.0,0.0,0.0,0.0,0.0,0.0
27742,328.0,0.0,2.0,0.0,0.0,0.0
27747,915.0,0.0,1.0,0.0,0.0,0.0
27769,63.0,1.0,0.0,0.0,0.0,0.0
27787,543.0,20.0,7.0,0.0,0.0,0.0
27818,604.0,0.0,1.0,0.0,0.0,0.0
27819,1071.0,2.0,16.0,0.0,0.0,0.0
27823,20.0,1.0,0.0,0.0,0.0,0.0
27832,310.0,0.0,0.0,0.0,0.0,0.0
27834,1665.0,8.0,3.0,4.0,0.0,0.0
27865,2340.0,4.0,7.0,2.0,0.0,0.0
27945,719.0,1.0,4.0,0.0,0.0,0.0
27952,252.0,10.0,1.0,0.0,0.0,0.0
27979,24.0,0.0,0.0,0.0,0.0,0.0
27999,259.0,1.0,0.0,1.0,0.0,0.0
28007,3908.0,2.0,26.0,1.0,0.0,0.0
28020,4334.0,38.0,8.0,6.0,0.0,0.0
28042,422.0,10.0,0.0,0.0,0.0,0.0
28073,163.0,2.0,3.0,0.0,0.0,0.0
28077,33.0,0.0,0.0,0.0,0.0,0.0
28092,58.0,0.0,0.0,0.0,0.0,0.0
28105,100.0,1.0,2.0,0.0,0.0,0.0
28123,1492.0,78.0,44.0,0.0,0.0,0.0
28139,788.0,59.0,11.0,0.0,0.0,0.0
28164,1.0,0.0,0.0,0.0,0.0,0.0
28165,674.0,11.0,8.0,0.0,0.0,0.0
28171,289.0,0.0,0.0,0.0,0.0,0.0
28242,90.0,0.0,0.0,0.0,0.0,0.0
28273,24.0,15.0,0.0,0.0,0.0,0.0
28297,30.0,5.0,0.0,1.0,0.0,0.0
28305,365.0,13.0,16.0,1.0,0.0,0.0
28317,74.0,1.0,2.0,0.0,0.0,0.0
28342,16.0,0.0,0.0,0.0,0.0,0.0
28398,856.0,16.0,8.0,9.0,0.0,0.0
28399,592.0,28.0,0.0,0.0,0.0,0.0
28443,4.0,1.0,1.0,0.0,0.0,0.0
28462,1234.0,11.0,5.0,2.0,0.0,0.0
28481,1546.0,10.0,10.0,0.0,0.0,1.0
28512,577.0,1.0,0.0,0.0,0.0,0.0
28543,220.0,1.0,2.0,0.0,0.0,0.0
28544,282.0,9.0,0.0,3.0,0.0,0.0
28545,542.0,0.0,4.0,0.0,0.0,0.0
28563,1428.0,14.0,86.0,0.0,0.0,0.0
28575,14.0,3.0,1.0,0.0,0.0,0.0
28592,3144.0,9.0,4.0,2.0,0.0,0.0
28688,29.0,19.0,0.0,0.0,0.0,0.0
28742,1624.0,18.0,31.0,1.0,0.0,0.0
28757,17.0,1.0,0.0,0.0,0.0,0.0
28761,1253.0,12.0,8.0,0.0,0.0,0.0
28780,198.0,2.0,0.0,0.0,0.0,0.0
28823,1.0,0.0,0.0,0.0,0.0,0.0
28828,181.0,6.0,0.0,0.0,0.0,0.0
28876,88.0,0.0,0.0,0.0,0.0,0.0
28922,216.0,19.0,2.0,0.0,0.0,0.0
28953,33.0,1.0,0.0,0.0,0.0,0.0
28976,190.0,1.0,0.0,0.0,0.0,0.0
28994,4.0,4.0,0.0,0.0,0.0,0.0
29019,1.0,0.0,0.0,0.0,0.0,0.0
29055,73.0,0.0,0.0,0.0,0.0,0.0
29099,688.0,8.0,3.0,0.0,0.0,0.0
29134,2411.0,9.0,3.0,14.0,0.0,0.0
29166,276.0,21.0,4.0,1.0,0.0,0.0
29213,3772.0,6.0,26.0,0.0,0.0,0.0
29253,1132.0,7.0,6.0,0.0,0.0,0.0
29261,20.0,5.0,0.0,0.0,0.0,0.0
29268,699.0,0.0,1.0,0.0,0.0,0.0
29377,264.0,5.0,0.0,0.0,0.0,0.0
29388,83.0,3.0,0.0,0.0,0.0,0.0
29466,6.0,0.0,0.0,0.0,0.0,0.0
29470,12.0,0.0,0.0,0.0,0.0,0.0
29484,67.0,14.0,0.0,0.0,0.0,0.0
29489,195.0,4.0,2.0,0.0,0.0,0.0
29534,32.0,3.0,8.0,0.0,0.0,0.0
29588,43.0,0.0,0.0,0.0,0.0,0.0
29591,126.0,1.0,0.0,0.0,0.0,0.0
29629,298.0,48.0,0.0,0.0,0.0,0.0
29731,50.0,5.0,0.0,3.0,0.0,0.0
29758,6.0,1.0,1.0,0.0,0.0,0.0
29769,930.0,109.0,8.0,21.0,0.0,0.0
29772,237.0,3.0,1.0,0.0,0.0,0.0
29816,3188.0,7.0,1.0,0.0,0.0,0.0
29857,1057.0,5.0,11.0,0.0,0.0,0.0
29862,375.0,2.0,7.0,0.0,0.0,0.0
29885,322.0,2.0,0.0,0.0,0.0,0.0
29893,341.0,0.0,1.0,3.0,0.0,0.0
29917,553.0,2.0,4.0,0.0,0.0,0.0
29922,1331.0,1.0,5.0,1.0,0.0,0.0
29958,1.0,0.0,0.0,0.0,0.0,0.0
29978,43.0,1.0,0.0,0.0,0.0,0.0
30004,106.0,2.0,3.0,0.0,0.0,0.0
30142,2233.0,2.0,1.0,0.0,0.0,0.0
30151,40.0,0.0,0.0,0.0,0.0,0.0
30159,2.0,0.0,0.0,0.0,0.0,0.0
30209,680.0,1.0,2.0,0.0,0.0,0.0
30216,27.0,23.0,0.0,0.0,0.0,0.0
30227,192.0,0.0,2.0,0.0,0.0,0.0
30254,1547.0,15.0,10.0,0.0,0.0,0.0
30320,36.0,0.0,0.0,1.0,0.0,0.0
30331,86.0,16.0,0.0,0.0,0.0,0.0
30353,698.0,1.0,0.0,2.0,0.0,0.0
30494,494.0,1.0,1.0,0.0,0.0,0.0
30503,172.0,1.0,4.0,0.0,0.0,0.0
30670,2.0,0.0,0.0,0.0,0.0,0.0
30692,14.0,0.0,0.0,0.0,0.0,0.0
30725,40.0,3.0,2.0,0.0,0.0,0.0
30753,623.0,0.0,0.0,2.0,0.0,0.0
30756,100.0,0.0,0.0,0.0,0.0,0.0
30803,7.0,0.0,2.0,0.0,0.0,0.0
30821,64.0,25.0,0.0,0.0,0.0,0.0
30826,102.0,11.0,1.0,8.0,0.0,0.0
30952,2145.0,67.0,20.0,0.0,0.0,0.0
30982,28.0,19.0,0.0,0.0,0.0,0.0
31033,81.0,0.0,0.0,1.0,0.0,0.0
31070,527.0,39.0,4.0,0.0,0.0,0.0
31126,8.0,0.0,0.0,0.0,0.0,0.0
31147,107.0,0.0,0.0,0.0,0.0,0.0
31164,84.0,3.0,0.0,0.0,0.0,0.0
31223,3.0,0.0,0.0,0.0,0.0,0.0
31277,256.0,12.0,4.0,0.0,0.0,0.0
31286,475.0,2.0,26.0,0.0,0.0,0.0
31339,32.0,2.0,0.0,1.0,0.0,0.0
31364,45.0,0.0,1.0,0.0,0.0,0.0
31376,7.0,0.0,0.0,1.0,0.0,0.0
31394,14.0,0.0,0.0,0.0,0.0,0.0
31396,75.0,5.0,3.0,4.0,0.0,0.0
31436,5.0,0.0,0.0,0.0,0.0,0.0
31462,7.0,4.0,1.0,0.0,0.0,0.0
31525,384.0,4.0,2.0,0.0,0.0,0.0
31610,79.0,0.0,0.0,6.0,0.0,0.0
31630,1055.0,5.0,22.0,0.0,0.0,0.0
31653,3.0,1.0,0.0,0.0,0.0,0.0
31717,42.0,3.0,0.0,0.0,0.0,0.0
31729,1250.0,20.0,17.0,0.0,1.0,0.0
31736,1.0,0.0,0.0,0.0,0.0,0.0
31762,1032.0,2.0,2.0,24.0,0.0,1.0
31803,3.0,0.0,0.0,0.0,0.0,0.0
31861,233.0,0.0,4.0,0.0,0.0,0.0
31923,734.0,8.0,5.0,0.0,0.0,1.0
31932,49.0,0.0,0.0,0.0,0.0,0.0
31971,42.0,23.0,0.0,0.0,0.0,0.0
31973,18.0,0.0,0.0,0.0,0.0,0.0
32006,1220.0,1.0,9.0,0.0,0.0,0.0
32025,457.0,11.0,7.0,10.0,0.0,0.0
32067,47.0,1.0,0.0,0.0,0.0,0.0
32078,7351.0,78.0,33.0,1.0,0.0,0.0
32089,67.0,34.0,0.0,0.0,0.0,0.0
32120,10.0,0.0,0.0,0.0,0.0,0.0
32126,16.0,0.0,0.0,1.0,0.0,0.0
32127,77.0,11.0,2.0,0.0,0.0,0.0
32153,695.0,4.0,0.0,0.0,0.0,0.0
32173,238.0,5.0,2.0,0.0,0.0,0.0
